property_type,society,sector,price_in_crores,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,Built Up area,study room,store room,Pooja Room,servant room,Others,furnishing_type,luxury_score
flat,paras dews,sector 106,1.2,11605.41586073501,3.0,3.0,3,12.0,Relatively New,1145.0,0,0,0,0,0,1,158
flat,vatika xpressions,sector 88,0.92,7360.0,2.0,2.0,2,3.0,Relatively New,1300.0,0,0,1,0,0,1,174
flat,paras dews,sector 106,1.25,10656.436487638532,3.0,4.0,3,14.0,Relatively New,1305.0,0,0,0,0,0,1,167
flat,paras dews,sector 106,1.25,11061.946902654869,3.0,4.0,3+,7.0,Relatively New,1186.0,0,0,0,0,0,1,167
flat,vatika city,sector 49,1.85,10577.472841623783,3.0,3.0,1,7.0,Moderately Old,1471.12,0,0,1,0,0,1,158
flat,vatika city,sector 49,1.69,8622.448979591836,3.0,3.0,3,3.0,Moderately Old,2178.0,0,0,1,0,0,1,136
flat,emaar mgf the palm drive,sector 66,3.5,15901.862789641073,3.0,3.0,2,4.0,Relatively New,2200.0,0,0,0,0,0,1,89
flat,emaar mgf the palm drive,sector 66,1.51,15130.260521042084,2.0,2.0,2,5.0,Relatively New,1188.0,0,0,1,0,0,0,82
flat,parsvnath green ville,sector 48,1.86,7654.320987654321,3.0,3.0,3+,6.0,Moderately Old,2199.0,0,0,0,0,0,0,94
flat,experion the heartsong,sector 108,1.7,8487.269096355467,3.0,4.0,3+,14.0,Relatively New,1500.29,0,0,0,0,0,1,119
flat,experion the heartsong,sector 108,2.0,8554.31993156544,3.0,3.0,3+,14.0,Relatively New,2116.0,0,0,0,0,0,1,95
flat,godrej summit,sector 104,1.25,6778.741865509762,3.0,4.0,3+,12.0,Relatively New,1669.0,0,0,0,0,1,1,79
flat,godrej summit,sector 104,0.98,5950.2125075895565,3.0,3.0,3,12.0,Relatively New,1490.0,0,0,0,0,1,1,79
flat,godrej summit,sector 104,0.85,5878.284923928078,2.0,2.0,3+,10.0,Relatively New,1269.0,0,0,0,0,0,1,79
flat,godrej summit,sector 104,0.75,5910.16548463357,2.0,2.0,3,6.0,Relatively New,1148.0,0,0,0,0,1,1,79
flat,signature global solera,sector 107,0.3,6134.969325153375,2.0,2.0,1,5.0,Relatively New,816.0,0,0,0,0,0,1,57
flat,ats kocoon,sector 109,1.7,9742.120343839542,3.0,3.0,3,22.0,Relatively New,1550.0,0,0,0,0,0,1,74
flat,ats tourmaline,sector 109,1.4,8000.0,3.0,3.0,3+,12.0,Relatively New,1584.0,0,0,0,0,1,1,65
flat,ireo the corridors,sector 67,1.7,9843.659525188188,3.0,3.0,2,10.0,New Property,2128.0,0,0,0,0,1,0,44
flat,shree vardhman flora,sector 90,0.9,4615.384615384615,3.0,4.0,3,4.0,Relatively New,1765.0,0,0,0,0,0,1,165
flat,shree vardhman flora,sector 90,1.25,4854.368932038835,4.0,4.0,3,10.0,Relatively New,2861.0,0,0,1,0,0,1,174
flat,shree vardhman flora,sector 90,0.65,4814.814814814815,2.0,2.0,3,6.0,Relatively New,1222.0,0,0,0,0,0,1,174
flat,shree vardhman flora,sector 90,0.9,4615.384615384615,3.0,4.0,3,4.0,Relatively New,1765.0,0,0,0,0,0,1,165
flat,shree vardhman flora,sector 90,0.65,4814.814814814815,2.0,2.0,3,6.0,Relatively New,1222.0,0,0,0,0,0,1,165
flat,shree vardhman flora,sector 90,0.66,5076.923076923077,2.0,2.0,3,4.0,Relatively New,1710.0,0,0,0,0,0,1,119
flat,hsiidc sidco aravali,manesar,0.91,3516.228748068006,3.0,3.0,3+,8.0,Moderately Old,1900.0,0,0,0,0,0,1,23
flat,the crew bos chs manesar,manesar,0.85,3695.652173913044,3.0,3.0,2,2.0,Moderately Old,2556.0,0,0,0,0,0,1,44
flat,nagata group housing society,sector 1,0.85,3695.652173913044,3.0,3.0,3+,4.0,Relatively New,2081.0,0,0,0,0,0,1,5
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.54430379747,4.0,4.0,0,0.0,Relatively New,2194.0,0,0,0,0,0,1,50
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.379746835442,4.0,4.0,3,3.0,Relatively New,2194.0,0,0,0,0,0,1,28
flat,emaar mgf emerald floors premier,sector 65,2.24,13575.757575757576,3.0,3.0,3,2.0,Relatively New,1833.0,0,0,0,0,0,1,46
flat,emaar mgf emerald floors premier,sector 65,2.55,15454.545454545454,3.0,3.0,3,3.0,Relatively New,2215.0,0,0,0,0,0,1,21
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.379746835442,4.0,4.0,3,2.0,Relatively New,1975.0,0,0,0,0,0,1,21
flat,emaar mgf emerald floors premier,sector 65,2.5,15151.515151515152,3.0,3.0,3,3.0,Relatively New,1493.0,0,0,0,0,0,1,15
flat,the close north,sector 50,2.75,12500.0,3.0,3.0,3,3.0,Moderately Old,2400.0,0,0,0,0,0,1,110
flat,unitech the residences,sector 33,1.35,8737.864077669903,3.0,4.0,2,8.0,Moderately Old,1398.0,0,0,0,0,0,1,49
flat,the close north,sector 50,2.51,11992.35547061634,3.0,3.0,3,11.0,Moderately Old,2093.0,0,0,1,0,0,0,109
flat,m3m merlin,sector 67,4.5,14267.596702599873,4.0,4.0,3+,15.0,Relatively New,2854.0,0,0,0,0,0,0,158
flat,the close north,sector 50,2.5,11944.577161968466,3.0,3.0,3,11.0,Relatively New,1894.0,0,0,1,0,0,0,127
flat,ss the leaf,sector 85,1.14,6951.219512195122,2.0,2.0,3,4.0,Relatively New,1484.0,0,0,0,0,0,1,109
flat,ss the leaf,sector 85,1.85,6578.9473684210525,4.0,5.0,3+,1.0,Relatively New,2545.0,0,0,0,0,0,1,95
flat,emaar mgf the palm drive,sector 66,2.8,16470.58823529412,3.0,4.0,3,8.0,Relatively New,1700.0,0,0,0,0,0,0,117
flat,emaar mgf palm studios,sector 66,1.45,14795.918367346938,2.0,2.0,3,3.0,Relatively New,1620.0,0,0,0,0,0,1,92
flat,mapsko casa bella,sector 82,0.86,8120.868744098206,3.0,3.0,3,5.0,Moderately Old,1881.0,0,0,0,0,0,0,120
flat,mapsko mount ville,sector 79,1.28,8556.14973262032,3.0,3.0,3,16.0,Relatively New,1939.0,0,0,0,0,0,0,128
flat,mapsko mount ville,sector 79,1.2,8053.6912751677855,3.0,3.0,3,9.0,Relatively New,1995.0,0,0,0,0,0,0,104
flat,bestech park view ananda,sector 81,1.15,6927.710843373494,3.0,2.0,3+,6.0,Relatively New,2214.0,0,0,0,0,0,0,104
flat,bestech park view ananda,sector 81,0.88,8043.875685557587,2.0,2.0,3,8.0,Relatively New,1839.0,0,0,0,0,0,0,95
flat,bestech park view ananda,sector 81,0.87,7952.468007312615,2.0,2.0,3,8.0,Relatively New,1300.0,0,0,0,0,0,0,95
flat,indiabulls centrum park,sector 103,2.4,8347.826086956522,4.0,6.0,3+,15.0,Relatively New,2456.0,0,0,0,0,0,1,156
flat,raheja vedaanta,sector 108,0.85,4637.20676486634,3.0,3.0,2,2.0,Relatively New,1500.0,0,0,0,0,0,1,65
flat,shapoorji pallonji joyville gurugram,sector 102,1.3,17687.07482993197,2.0,2.0,3,0.0,Relatively New,1009.0,0,0,0,0,0,1,125
flat,dlf the primus,sector 82,1.85,10283.49082823791,3.0,3.0,3+,2.0,Relatively New,2483.0,0,0,0,0,0,0,44
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,17730.49645390071,3.0,3.0,3+,1.0,Relatively New,1456.0,0,0,0,0,0,1,139
flat,pioneer araya,sector 62,9.95,20995.990715340788,4.0,6.0,3,12.0,Relatively New,6077.0,0,0,1,0,0,0,138
flat,pioneer araya,sector 62,9.2,19943.637546065467,4.0,6.0,3,5.0,Relatively New,5954.0,0,0,1,0,0,0,156
flat,central park flower valley,sector 33,1.79,11250.78566939032,3.0,3.0,3,3.0,Old Property,1619.0,0,0,0,0,0,1,71
flat,ats tourmaline,sector 109,2.1,8123.791102514507,3.0,4.0,3+,11.0,Relatively New,2100.0,0,0,0,0,0,0,165
flat,paras dews,sector 106,1.14,6000.0,3.0,4.0,3,8.0,Relatively New,1305.0,0,0,0,0,0,1,49
flat,pareena coban residences,sector 99,1.13,5658.487731597396,3.0,5.0,3,5.0,Relatively New,1790.0,0,0,0,0,1,1,49
flat,paras dews,sector 106,1.05,8536.585365853658,3.0,4.0,3+,10.0,Relatively New,1345.0,0,0,0,0,0,1,174
flat,la vida by tata housing,sector 113,2.78,11346.938775510203,3.0,3.0,3,3.0,New Property,2599.0,0,0,0,0,0,1,174
flat,la vida by tata housing,sector 113,1.55,11654.135338345865,2.0,2.0,3,2.0,New Property,1276.0,0,0,0,0,0,1,174
flat,la vida by tata housing,sector 113,1.35,13989.637305699482,2.0,2.0,3,10.0,New Property,1090.0,0,0,0,0,0,1,174
flat,la vida by tata housing,sector 113,1.38,12000.0,2.0,2.0,3,8.0,New Property,1350.0,0,0,0,0,0,1,174
flat,la vida by tata housing,sector 113,2.35,10599.909788001803,3.0,3.0,3,11.0,New Property,2210.0,0,0,0,0,0,1,174
flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.297872340425,3.0,3.0,3,1.0,Relatively New,1531.0,0,0,0,0,0,1,141
flat,shapoorji pallonji joyville gurugram,sector 102,1.24,10205.761316872427,2.0,2.0,2,10.0,Relatively New,1100.0,0,0,0,0,0,1,141
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10491.803278688523,2.0,2.0,2,10.0,Relatively New,828.0,0,0,0,0,0,1,132
flat,conscient heritage max,sector 102,1.82,9371.78166838311,3.0,4.0,3+,15.0,Moderately Old,1757.0,0,0,0,0,0,1,125
flat,conscient heritage max,sector 102,2.65,10375.88097102584,4.0,5.0,3+,17.0,Moderately Old,2311.0,0,0,0,0,0,1,125
flat,conscient heritage max,sector 102,2.2,10237.319683573754,3.0,4.0,3+,9.0,Moderately Old,1945.0,0,0,0,0,0,1,125
flat,conscient heritage max,sector 102,1.78,9218.0217503884,3.0,4.0,3+,5.0,Moderately Old,1748.0,0,0,0,0,0,1,125
flat,sbtl caladium,sector 109,1.68,6601.178781925344,3.0,3.0,3+,7.0,Moderately Old,2303.0,0,0,0,0,0,1,134
flat,sbtl caladium,sector 109,1.3,6914.893617021276,3.0,2.0,3,16.0,Moderately Old,1701.0,0,0,0,0,0,1,134
flat,signature global solera,sector 107,0.49,8221.476510067114,2.0,2.0,1,8.0,Relatively New,598.0,0,0,0,0,1,2,49
flat,vatika city homes,sector 83,1.08,6206.896551724138,3.0,3.0,3,6.0,Relatively New,2325.0,0,0,0,0,0,1,111
flat,bestech altura,sector 79,1.72,8398.4375,3.0,4.0,3,9.0,New Property,2050.0,0,0,0,0,0,1,49
flat,ashiana apartment,sector 23,0.16,2051.282051282052,2.0,2.0,2,1.0,Moderately Old,706.0,0,0,0,0,0,1,0
flat,hcbs sports ville,sohna road,0.2,2666.6666666666665,2.0,2.0,1,4.0,New Property,743.0,0,0,0,0,0,1,15
flat,orchid island,sector 51,0.71,7888.888888888889,2.0,2.0,1,4.0,Relatively New,1007.0,0,0,0,0,0,1,23
flat,signature global park,sohna road,0.54,6506.024096385542,2.0,2.0,1,2.0,Relatively New,922.0,0,0,0,0,0,1,16
flat,vipul lavanya,sector 81,0.65,5263.1578947368425,2.0,2.0,2,14.0,Moderately Old,1540.0,0,0,0,0,0,1,96
flat,vipul world,sector 48,1.38,9484.536082474227,3.0,3.0,1,2.0,Relatively New,1611.0,0,0,0,0,0,1,60
flat,signature global the millennia 3,sector 37,0.45,7627.118644067797,2.0,3.0,2,8.0,Relatively New,656.0,0,0,0,0,0,1,8
flat,avl 36 gurgaon,sector 36,0.45,9000.0,1.0,1.0,1,9.0,Relatively New,452.0,0,0,0,0,0,1,0
flat,vatika lifestyle homes,sector 83,1.15,6552.706552706552,3.0,2.0,3,15.0,Relatively New,1588.0,0,0,0,0,0,1,37
flat,vatika city,sector 49,3.6,11920.529801324505,4.0,5.0,3,7.0,Moderately Old,3356.0,0,0,1,0,0,2,15
flat,tarc maceo,sector 91,0.9,6870.229007633588,2.0,2.0,2,13.0,Relatively New,1186.0,0,0,0,0,0,2,67
flat,kendriya vihar,sector 56,0.55,9016.393442622952,1.0,2.0,1,0.0,Old Property,678.0,0,0,0,0,0,1,68
flat,m3m sky lofts,sector 71,0.9,13177.159590043924,1.0,1.0,0,6.0,New Property,683.0,0,0,0,0,0,1,77
flat,lotus homz,sector 111,0.5,14836.79525222552,1.0,1.0,1,2.0,Relatively New,374.0,0,0,0,0,0,2,72
flat,m3m heights,sector 65,2.86,13999.021047479197,3.0,3.0,3,45.0,Relatively New,2267.0,0,0,0,0,0,1,48
flat,ansal api sushant estate,sector 52,0.29,11600.0,1.0,1.0,0,0.0,Moderately Old,278.0,0,0,0,0,0,0,49
flat,satya the hermitage,sector 103,0.89,6137.931034482759,2.0,3.0,3,1.0,Relatively New,1913.0,0,0,0,0,0,0,75
flat,satya the hermitage,sector 103,1.12,5625.31391260673,3.0,4.0,3+,9.0,New Property,2635.0,0,0,0,0,0,1,49
flat,gls avenue 51,sector 92,0.5,7812.5,3.0,3.0,1,0.0,Relatively New,579.0,0,0,0,0,0,1,0
flat,pareena coban residences,sector 99,1.4,7010.515773660491,3.0,5.0,3+,6.0,New Property,1807.0,0,0,0,0,0,1,15
flat,dlf regal gardens,sector 90,2.05,8999.12203687445,4.0,4.0,3+,5.0,Relatively New,2005.0,0,0,0,0,0,0,49
flat,eldeco accolade,sohna road,0.87,5962.988348183688,2.0,2.0,3+,10.0,Relatively New,1790.0,0,0,0,0,0,1,72
flat,ireo uptown,sector 66,1.32,11438.474870017331,2.0,2.0,2,6.0,Relatively New,1048.0,0,0,0,0,0,1,45
flat,microtek greenburg,sector 86,1.3,8754.208754208754,2.0,2.0,3,10.0,Relatively New,1339.0,0,0,0,0,0,1,38
flat,signature global park,sohna road,0.95,7851.239669421488,3.0,2.0,3+,3.0,New Property,1210.0,0,0,0,0,0,1,85
flat,gls avenue 51,sector 92,0.42,6562.5,3.0,3.0,1,2.0,Relatively New,711.0,0,0,0,0,0,1,20
flat,orris carnation residency,sector 85,0.88,5953.991880920163,3.0,3.0,1,1.0,Relatively New,1344.0,0,0,0,0,0,1,65
flat,awho sispal vihar,sector 49,2.0,7262.164124909223,4.0,3.0,3+,4.0,Old Property,2492.0,0,0,0,0,0,1,65
flat,suncity heights,sector 54,3.85,16445.96326356258,3.0,3.0,3+,8.0,Old Property,2119.0,0,0,0,0,0,1,67
flat,la vida by tata housing,sector 113,3.72,13984.962406015038,5.0,4.0,3+,0.0,New Property,2956.0,0,0,1,0,0,2,44
flat,signature global city,sector 37,0.68,11724.137931034482,2.0,2.0,3,9.0,New Property,644.0,0,0,0,0,1,1,58
flat,godrej nature plus,sector 33,1.31,15975.60975609756,2.0,2.0,2,4.0,Under Construction,85.0,0,0,0,0,0,1,92
flat,godrej nature plus,sector 33,1.65,8266.533066132264,3.0,3.0,3,2.0,New Property,2218.0,0,0,0,0,0,1,37
flat,emaar mgf palm hills,sector 77,1.9,9500.0,3.0,4.0,3+,6.0,New Property,2486.0,0,0,0,0,0,0,42
flat,tarc maceo,sector 91,1.8,7758.620689655172,4.0,3.0,3+,0.0,Relatively New,2578.0,0,0,1,0,0,2,45
flat,rof aalayas,sector 102,0.45,8411.214953271028,2.0,2.0,1,14.0,Relatively New,838.0,0,0,0,0,0,2,57
flat,green homes,sector 52,1.85,7872.340425531915,3.0,3.0,3,7.0,Moderately Old,2127.0,0,0,0,0,0,1,28
flat,awho shanti vihar,sector 95,0.8,8888.888888888889,2.0,2.0,3,9.0,New Property,1120.0,0,0,0,0,0,1,67
flat,ansal api esencia,sector 67,1.0,6435.006435006435,3.0,3.0,3+,2.0,Moderately Old,1406.0,0,0,0,0,0,1,9
flat,spaze privy at,sector 84,1.2,7453.416149068323,2.0,2.0,3,3.0,Relatively New,1457.0,0,0,0,0,0,0,133
flat,signature global park,sohna road,0.85,7863.089731729879,3.0,2.0,2,4.0,New Property,1080.0,0,0,0,0,0,1,23
flat,breez global hill view,sohna road,0.35,5600.0,2.0,2.0,2,14.0,Relatively New,694.0,0,0,0,0,0,1,98
flat,godrej oasis,sector 88,1.15,9854.32733504713,2.0,2.0,1,12.0,New Property,120.0,0,0,0,0,0,1,79
flat,sare crescent parc,sector 92,1.0,4777.830864787386,4.0,4.0,3,9.0,Relatively New,2093.0,0,0,0,0,0,1,0
flat,tarc maceo,sector 91,0.96,5411.499436302142,2.0,2.0,3+,8.0,Moderately Old,1271.0,0,0,0,0,0,1,85
flat,dlf new town heights,sector 86,1.3,6735.751295336788,3.0,3.0,3,12.0,Moderately Old,1747.0,0,0,1,0,0,1,106
flat,rose apartment,sector 28,3.0,10482.180293501047,3.0,5.0,3+,8.0,Old Property,2590.0,0,0,0,0,0,1,0
flat,m3m soulitude,sector 89,1.3,8701.472556894243,3.0,3.0,2,1.0,New Property,1857.0,0,0,0,0,1,1,45
flat,the rama apartment cghs,sector 43,2.5,10204.081632653062,4.0,4.0,3+,4.0,Moderately Old,2722.0,0,0,0,0,0,1,26
flat,emaar palm heights,sector 77,2.25,11250.0,3.0,3.0,3,22.0,New Property,1810.0,0,0,0,0,0,0,42
flat,bestech park view ananda,sector 81,1.45,8734.939759036144,3.0,2.0,3+,3.0,Relatively New,2103.0,0,0,0,0,1,1,45
flat,godrej aria,sector 79,1.45,9062.5,2.0,2.0,3+,9.0,Relatively New,1494.0,0,0,0,0,0,1,113
flat,whiteland blissville,sector 76,1.9,11363.636363636364,3.0,3.0,2,0.0,Under Construction,1513.0,0,0,0,0,0,1,61
flat,gls avenue 51,sector 92,0.5,7812.5,3.0,3.0,1,12.0,New Property,711.0,0,0,0,0,0,2,95
flat,m3m the marina,sector 68,1.45,9615.384615384615,3.0,2.0,3+,9.0,New Property,1365.0,0,0,0,0,0,1,0
flat,smart world gems,sector 89,1.05,9519.492293744332,2.0,2.0,2,4.0,Under Construction,1103.0,0,0,0,0,1,1,38
flat,bptp freedom park life,sector 57,5.5,8982.524906091785,5.0,6.0,3+,19.0,Moderately Old,5010.0,0,0,1,0,0,0,153
flat,sidhartha ncr one,sector 95,0.56,4105.571847507332,2.0,2.0,2,10.0,New Property,1364.0,0,0,0,0,0,1,0
flat,sidhartha ncr one,sector 95,0.57,4178.885630498534,2.0,2.0,2,10.0,New Property,1364.0,0,0,0,0,0,1,0
flat,ats triumph,sector 104,2.3,10000.0,3.0,4.0,3+,15.0,New Property,2544.0,0,0,0,0,0,1,117
flat,shree vardhman victoria,sector 70,1.75,8204.406938584154,3.0,5.0,3,7.0,New Property,2410.0,0,0,1,0,0,1,37
flat,emaar gurgaon greens,sector 102,1.6,9696.969696969696,3.0,3.0,3,8.0,Relatively New,2061.0,0,0,0,0,0,1,46
flat,emaar digihomes,sector 62,3.95,15262.75115919629,3.0,3.0,3,33.0,New Property,2876.0,0,0,0,0,0,0,49
flat,apex our homes,sector 37,0.38,4108.108108108108,2.0,2.0,1,9.0,Relatively New,925.0,0,0,0,0,0,1,65
flat,signature the roselia,sector 95,0.41,6193.353474320242,2.0,2.0,2,12.0,New Property,670.0,0,0,0,0,0,0,90
flat,sare crescent parc royal greens phase 1,sector 92,1.0,3713.330857779428,4.0,4.0,3,15.0,New Property,1828.0,0,0,0,0,0,1,31
flat,signature global the millennia 3,sector 37,0.5,7142.857142857143,3.0,3.0,2,2.0,Relatively New,778.0,0,0,0,0,0,1,31
flat,sare crescent parc,sector 92,0.8,6033.18250377074,3.0,2.0,2,3.0,Relatively New,1473.0,0,0,0,0,0,1,15
flat,imperia the esfera,sector 37,0.86,4886.363636363636,3.0,3.0,2,0.0,New Property,1593.0,0,0,0,0,1,1,35
flat,ansal heights 86,sector 86,1.25,7396.449704142012,3.0,2.0,1,2.0,New Property,1529.0,0,0,0,0,0,1,100
flat,m3m golfestate,sector 65,5.9,17543.859649122805,3.0,3.0,3,9.0,Moderately Old,3043.0,0,0,0,0,0,2,21
flat,raheja teachers apartments,sector 31,1.2,7272.727272727273,3.0,2.0,2,1.0,Moderately Old,1450.0,0,0,0,0,1,2,105
flat,eldeco accolade,sohna road,0.95,6556.24568668047,2.0,2.0,3,8.0,Relatively New,1790.0,0,0,0,0,0,1,42
flat,emaar mgf the palm drive,sector 66,2.8,14358.97435897436,3.0,3.0,2,12.0,New Property,1950.0,0,0,1,0,0,2,69
flat,gls arawali homes,sohna road,0.28,4307.692307692308,2.0,2.0,2,12.0,New Property,588.0,0,0,0,0,0,1,0
flat,shapoorji pallonji joyville gurugram,sector 102,2.03,11997.635933806148,3.0,3.0,2,1.0,New Property,2102.0,0,0,0,0,0,1,67
flat,laxmi pareena,sector 99,0.3,6666.666666666667,2.0,1.0,0,12.0,New Property,500.0,0,0,0,0,0,1,0
flat,the new crpf apartments,sector 9a,0.75,5813.953488372093,3.0,3.0,3,6.0,Old Property,1433.0,0,0,1,0,0,1,31
flat,bptp astaire gardens,sector 70,1.7,8947.368421052632,4.0,3.0,3,1.0,Relatively New,2111.0,0,0,0,0,0,0,49
flat,experion windchants,sector 112,3.1,20666.666666666668,2.0,2.0,3,9.0,Relatively New,1500.0,0,0,0,0,0,0,80
flat,pivotal riddhi siddhi,sector 99,0.4,4444.444444444444,2.0,2.0,2,9.0,New Property,1140.0,0,0,0,0,0,1,60
flat,godrej habitat,sector 3,1.3,9002.770083102492,2.0,2.0,2,6.0,Under Construction,1604.0,0,0,0,0,0,1,36
flat,gls arawali homes,sohna road,0.26,4513.888888888889,2.0,2.0,2,5.0,New Property,640.0,0,0,0,0,0,1,78
flat,mvn athens,sohna road,0.24,4210.526315789473,2.0,2.0,1,12.0,Relatively New,516.0,0,0,0,0,0,1,38
flat,shree vardhman mantra,sector 67,0.56,7000.0,2.0,2.0,1,8.0,New Property,889.0,0,0,0,0,0,1,65
flat,raheja atlantis,sector 31,5.5,18688.41318382603,4.0,5.0,3+,1.0,Relatively New,2663.0,0,0,1,0,0,1,81
flat,dlf new town heights,sector 91,1.8,7679.180887372014,4.0,4.0,3+,6.0,Moderately Old,2604.0,0,0,1,0,0,1,81
flat,dlf the skycourt,sector 86,1.6,8294.45308449974,3.0,3.0,1,14.0,Relatively New,1746.0,0,0,1,0,0,1,72
flat,tashee capital gateway,sector 111,0.96,6499.661475964794,2.0,2.0,1,4.0,Relatively New,1338.0,0,0,0,0,0,1,53
flat,raheja atharva,sector 109,0.79,7931.726907630522,3.0,2.0,2,3.0,Relatively New,1872.0,0,0,0,0,0,0,44
flat,breez global heights,sohna road,0.42,6422.018348623853,2.0,2.0,2,2.0,New Property,564.0,0,0,0,0,0,1,73
flat,adani brahma samsara vilasa,sector 63,3.35,16470.00983284169,3.0,3.0,3+,3.0,New Property,2034.0,0,0,0,0,0,0,16
flat,central park 2 bellevue,sector 48,5.0,11627.906976744183,3.0,4.0,3,14.0,Moderately Old,4778.0,0,0,0,0,0,1,82
flat,tulip orange,sector 70,1.0,10309.278350515464,3.0,2.0,2,3.0,Moderately Old,1078.0,0,0,0,0,0,1,58
flat,central park 2 bellevue,sector 48,2.75,10754.790770434103,3.0,4.0,3+,3.0,Moderately Old,3731.0,0,0,0,0,0,1,32
flat,sobha city,sector 108,2.4,17378.711078928314,2.0,2.0,2,14.0,New Property,1250.0,0,0,0,0,0,0,113
flat,birla navya,sector 63,3.15,14630.747793776129,3.0,3.0,3,4.0,Relatively New,2153.0,0,0,0,0,1,1,44
flat,ashiana mulberry,sohna road,0.95,6484.641638225256,2.0,2.0,3+,3.0,New Property,1175.97,0,0,0,0,0,1,89
flat,godrej nature plus,sector 33,1.4,15118.79049676026,3.0,2.0,3+,20.0,New Property,179.0,0,0,0,0,0,1,70
flat,central park flower valley,sector 33,2.15,13522.012578616352,3.0,3.0,3+,1.0,New Property,1439.0,0,0,0,0,0,1,31
flat,tarc maceo,sector 91,1.8,7758.620689655172,3.0,3.0,3+,0.0,Relatively New,2578.0,0,0,1,0,0,2,45
flat,pareena laxmi apartments,sector 99,0.31,5904.761904761905,2.0,2.0,2,6.0,New Property,583.0,0,0,0,0,0,1,74
flat,signature global city 37d ph 2,sector 37,1.07,8237.10546574288,3.0,3.0,2,2.0,Relatively New,1450.0,0,0,0,0,0,1,86
flat,raheja vedaanta,sector 108,0.7,4651.162790697675,2.0,2.0,2,12.0,Relatively New,1505.0,0,0,0,0,0,1,0
flat,eldeco accolade,sohna road,1.1,7549.759780370625,3.0,2.0,3,13.0,Relatively New,1319.0,0,0,0,0,0,1,56
flat,woodstock floors,sector 50,1.05,10627.53036437247,2.0,2.0,2,2.0,Moderately Old,1098.0,0,0,0,0,0,1,53
flat,mvn athens,sohna road,0.25,3671.071953010279,2.0,2.0,1,11.0,Relatively New,681.0,0,0,0,0,0,0,67
flat,adani aangan galleria,sector 89,0.42,4941.176470588235,2.0,2.0,2,3.0,Relatively New,769.0,0,0,0,0,0,1,0
flat,birla navya,sector 63,2.1,16666.666666666668,2.0,2.0,2,2.0,Relatively New,1400.0,0,0,0,0,0,1,38
flat,ramsons kshitij,sector 95,0.19,590.9797822706065,1.0,1.0,1,14.0,Relatively New,3569.0,0,0,0,0,0,1,49
flat,the arzoo cghs,sector 51,2.1,9130.434782608696,4.0,4.0,3,1.0,Relatively New,2300.0,0,0,0,0,0,1,58
flat,sare crescent parc,sector 92,1.44,7069.219440353461,4.0,4.0,3,8.0,Relatively New,2267.0,0,0,0,0,0,1,37
flat,sare crescent parc,sector 92,0.71,4933.98193189715,3.0,3.0,2,6.0,Relatively New,1596.0,0,0,0,0,0,1,37
flat,breez global heights,sohna road,0.21,5329.94923857868,1.0,1.0,1,2.0,Relatively New,438.0,0,0,0,0,0,1,21
flat,shapoorji pallonji joyville gurugram,sector 102,2.5,13997.760358342664,3.0,3.0,3,15.0,Relatively New,1653.0,0,0,0,0,0,1,151
flat,signature the roselia,sector 95,0.41,7295.373665480427,2.0,2.0,2,12.0,New Property,670.0,0,0,0,0,0,0,93
flat,sare homes,sector 92,0.56,4729.72972972973,3.0,1.0,3,1.0,Moderately Old,1316.0,0,0,0,0,0,0,75
flat,hcbs sports ville,sector 2,0.35,4375.0,2.0,2.0,2,8.0,Relatively New,800.0,0,0,0,0,0,1,37
flat,hsiidc sidco aravali,manesar,0.9,3477.5888717156104,3.0,3.0,3,2.0,Old Property,1900.0,0,0,0,0,0,2,21
flat,bestech park view ananda,sector 81,1.35,7541.899441340782,3.0,3.0,3+,8.0,Old Property,1989.0,0,0,0,0,0,1,114
flat,smartworld one dxp,sector 113,2.0,11074.197120708748,3.0,3.0,3,12.0,New Property,1806.0,0,0,0,0,0,1,70
flat,tulip lemon,sector 69,0.6,11406.84410646388,2.0,1.0,1,11.0,Relatively New,584.0,0,0,0,0,0,1,0
flat,raheja vedaanta,sector 108,1.0,4854.368932038835,2.0,2.0,2,0.0,Relatively New,2060.0,0,0,0,0,0,1,0
flat,sare crescent parc,sector 92,0.87,4971.428571428572,4.0,4.0,2,2.0,Moderately Old,1584.0,0,0,0,0,0,2,115
flat,paras irene,sector 70,1.3,9219.85815602837,2.0,2.0,3,19.0,Moderately Old,2069.0,0,0,0,0,0,0,49
flat,signature the roselia,sector 95,0.48,7164.179104477612,2.0,2.0,2,6.0,Relatively New,744.0,0,0,0,0,0,1,16
flat,m3m woodshire,sector 107,0.94,6881.405563689605,2.0,2.0,3+,1.0,Moderately Old,1236.0,0,0,0,0,0,1,113
flat,unitech sunbreeze,sector 69,0.75,6849.315068493151,2.0,2.0,2,4.0,Under Construction,991.0,0,0,0,0,0,1,0
flat,signature andour heights,sector 71,0.65,10172.143974960876,2.0,2.0,1,10.0,Relatively New,879.0,0,0,0,0,0,0,23
