,property_type,sector,bedRoom,bathroom,balcony,agePossession,Built Up area,store room,servant room,furnishing_type,luxury_category,floor_category,price_in_crores
1131,0.0,71.0,2.0,2.0,1.0,3.0,536.0,0,0,0,2.0,2.0,0.62
1132,0.0,71.0,4.0,5.0,4.0,3.0,2172.0,0,0,0,0.0,2.0,1.92
1133,0.0,58.0,4.0,4.0,3.0,3.0,3338.0,0,0,0,1.0,2.0,2.0
1134,0.0,73.0,4.0,5.0,4.0,3.0,2172.0,0,0,0,1.0,1.0,2.0
1135,0.0,3.0,3.0,4.0,3.0,3.0,2717.0,0,0,1,1.0,2.0,0.75
1136,0.0,88.0,3.0,4.0,3.0,3.0,2179.0,0,0,0,1.0,1.0,1.85
1137,0.0,94.0,2.0,2.0,4.0,3.0,1937.0,0,0,0,1.0,2.0,0.89
1138,0.0,88.0,3.0,4.0,2.0,3.0,1616.0,0,0,0,1.0,2.0,1.25
1139,0.0,7.0,3.0,3.0,3.0,3.0,1690.0,0,0,0,1.0,2.0,2.15
1140,0.0,69.0,3.0,3.0,4.0,3.0,3120.0,0,0,0,0.0,0.0,3.05
1141,0.0,69.0,3.0,3.0,3.0,3.0,2047.0,0,0,0,0.0,1.0,2.65
1142,0.0,84.0,2.0,2.0,3.0,3.0,700.0,0,0,1,2.0,2.0,0.49
1143,0.0,73.0,3.0,3.0,3.0,3.0,1600.0,0,0,1,2.0,0.0,1.82
1144,0.0,84.0,2.0,2.0,3.0,3.0,700.0,0,0,1,2.0,2.0,0.5
1145,0.0,79.0,3.0,3.0,3.0,3.0,2427.0,0,0,0,1.0,0.0,0.92
1146,0.0,73.0,3.0,4.0,3.0,3.0,2469.0,0,0,2,0.0,1.0,1.65
1147,0.0,73.0,2.0,2.0,2.0,3.0,1312.0,0,0,1,1.0,2.0,1.1
1148,0.0,73.0,3.0,3.0,3.0,3.0,1600.0,0,0,1,1.0,2.0,1.55
1149,0.0,73.0,3.0,3.0,2.0,3.0,1300.0,0,0,1,1.0,1.0,1.25
1150,0.0,73.0,4.0,4.0,3.0,3.0,1600.0,0,0,1,1.0,1.0,1.6
1151,0.0,73.0,2.0,2.0,3.0,3.0,1222.0,0,0,1,1.0,2.0,1.15
1152,0.0,73.0,3.0,3.0,3.0,3.0,2410.0,0,0,1,1.0,2.0,1.6
1153,0.0,84.0,4.0,5.0,4.0,3.0,3801.0,0,0,0,2.0,0.0,4.0
1154,0.0,84.0,3.0,4.0,4.0,3.0,2407.0,0,0,0,0.0,0.0,2.22
1155,0.0,84.0,4.0,5.0,2.0,3.0,2882.0,0,0,0,2.0,2.0,3.0
1156,0.0,85.0,2.0,2.0,2.0,3.0,1299.0,0,0,0,2.0,0.0,1.0
1157,0.0,65.0,5.0,7.0,3.0,3.0,4990.0,0,0,0,0.0,2.0,10.75
1158,0.0,65.0,4.0,6.0,3.0,3.0,6054.0,0,0,0,2.0,0.0,9.14
1159,0.0,65.0,4.0,6.0,3.0,3.0,3872.0,0,0,1,0.0,0.0,8.35
1160,0.0,3.0,3.0,3.0,4.0,0.0,2633.0,0,0,1,2.0,1.0,0.73
1161,0.0,3.0,3.0,4.0,3.0,0.0,3408.0,0,0,1,2.0,2.0,0.95
1162,0.0,3.0,2.0,2.0,3.0,0.0,1559.0,0,0,1,2.0,2.0,0.48
1163,0.0,3.0,3.0,3.0,4.0,0.0,1900.0,0,0,1,2.0,2.0,0.86
1164,0.0,3.0,3.0,3.0,4.0,0.0,1900.0,0,0,1,2.0,1.0,0.81
1165,0.0,69.0,3.0,3.0,3.0,3.0,2047.0,0,0,0,1.0,1.0,2.9
1166,0.0,74.0,1.0,1.0,2.0,3.0,425.0,0,0,0,1.0,1.0,0.37
1167,0.0,74.0,2.0,2.0,1.0,0.0,639.0,0,0,1,2.0,2.0,0.59
1168,0.0,74.0,2.0,2.0,1.0,3.0,828.0,0,0,1,2.0,2.0,0.6
1169,0.0,74.0,1.0,1.0,2.0,3.0,450.0,0,0,1,2.0,1.0,0.37
1170,0.0,12.0,2.0,2.0,4.0,3.0,1236.0,0,0,1,1.0,2.0,0.9
1171,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,1,2.0,2.0,1.66
1172,0.0,93.0,4.0,4.0,4.0,0.0,2468.0,0,0,1,1.0,0.0,2.0
1173,0.0,73.0,3.0,5.0,3.0,0.0,2410.0,0,0,1,2.0,2.0,1.67
1174,0.0,73.0,2.0,2.0,2.0,3.0,1444.0,0,0,1,2.0,2.0,1.1
1175,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,1,2.0,2.0,1.6
1176,0.0,73.0,2.0,2.0,3.0,3.0,1222.0,0,0,1,2.0,2.0,1.07
1177,0.0,71.0,4.0,4.0,2.0,3.0,1819.0,0,0,1,2.0,2.0,1.76
1178,0.0,71.0,3.0,3.0,2.0,3.0,1428.0,0,0,1,2.0,2.0,1.55
1179,0.0,2.0,4.0,5.0,4.0,1.0,5249.0,0,0,1,0.0,0.0,5.5
1180,0.0,98.0,2.0,2.0,1.0,3.0,538.0,0,0,1,1.0,2.0,0.27
1181,0.0,98.0,2.0,2.0,1.0,3.0,611.0,0,0,1,2.0,2.0,0.26
1182,0.0,7.0,2.0,2.0,2.0,3.0,1100.0,0,0,1,2.0,1.0,1.25
1183,0.0,7.0,3.0,4.0,4.0,3.0,1945.0,0,0,1,2.0,2.0,2.1
1184,0.0,11.0,2.0,2.0,4.0,3.0,940.0,0,0,1,1.0,1.0,0.95
1185,0.0,11.0,2.0,2.0,4.0,3.0,940.0,0,0,1,0.0,1.0,0.92
1186,0.0,11.0,3.0,4.0,4.0,3.0,1186.0,0,0,1,0.0,2.0,1.25
1187,0.0,11.0,2.0,2.0,4.0,1.0,1120.0,0,0,1,0.0,1.0,0.87
1188,0.0,11.0,3.0,4.0,4.0,3.0,1186.0,0,0,1,0.0,2.0,1.2
1189,0.0,39.0,2.0,2.0,3.0,3.0,1310.0,0,0,1,0.0,2.0,0.8
1190,0.0,39.0,3.0,3.0,4.0,3.0,1675.0,0,0,1,0.0,2.0,0.98
1191,0.0,19.0,2.0,2.0,2.0,3.0,1199.0,0,0,1,1.0,2.0,1.32
1192,0.0,58.0,3.0,3.0,3.0,2.0,1800.0,0,0,0,2.0,2.0,1.35
1193,0.0,17.0,4.0,5.0,4.0,3.0,2670.0,0,0,1,2.0,2.0,3.45
1194,0.0,84.0,3.0,4.0,4.0,1.0,2407.0,0,0,0,0.0,2.0,2.4
1195,0.0,84.0,4.0,4.0,4.0,1.0,2599.0,0,0,2,0.0,2.0,3.45
1196,0.0,84.0,3.0,3.0,4.0,3.0,1929.0,0,0,2,0.0,0.0,2.25
1197,0.0,39.0,3.0,3.0,3.0,3.0,2348.0,0,0,1,1.0,1.0,1.25
1198,0.0,39.0,3.0,3.0,4.0,3.0,2734.0,0,0,1,1.0,1.0,1.43
1199,0.0,39.0,3.0,3.0,3.0,3.0,1595.0,0,0,1,1.0,1.0,1.27
1200,0.0,39.0,3.0,3.0,4.0,3.0,2745.0,0,0,1,1.0,1.0,1.43
1201,0.0,39.0,3.0,3.0,3.0,3.0,2348.0,0,0,1,1.0,1.0,1.25
1202,0.0,39.0,3.0,3.0,4.0,3.0,2690.0,0,0,1,1.0,1.0,1.44
1203,0.0,39.0,3.0,3.0,3.0,3.0,2379.0,0,0,1,1.0,1.0,1.27
1204,0.0,39.0,3.0,4.0,3.0,3.0,2820.0,0,0,1,1.0,2.0,1.1
1205,0.0,39.0,4.0,5.0,3.0,3.0,3519.0,0,0,1,1.0,2.0,1.4
1206,0.0,39.0,3.0,4.0,3.0,3.0,2482.0,0,0,1,1.0,2.0,0.99
1207,0.0,39.0,2.0,3.0,3.0,3.0,2156.0,0,0,1,1.0,2.0,0.86
1208,0.0,39.0,3.0,4.0,3.0,3.0,2482.0,0,0,1,1.0,2.0,0.98
1209,0.0,39.0,2.0,3.0,3.0,3.0,2156.0,0,0,1,1.0,2.0,0.85
1210,0.0,39.0,4.0,3.0,3.0,3.0,1808.0,0,0,0,1.0,0.0,1.79
1211,0.0,39.0,3.0,3.0,3.0,3.0,2505.0,0,0,1,1.0,0.0,1.5
1212,0.0,39.0,4.0,3.0,3.0,3.0,3016.0,0,0,1,1.0,0.0,1.77
1213,0.0,39.0,3.0,3.0,3.0,3.0,2511.0,0,0,1,1.0,0.0,1.5
1214,0.0,39.0,3.0,3.0,3.0,3.0,2536.0,0,0,1,1.0,0.0,1.49
1215,0.0,39.0,4.0,3.0,3.0,3.0,3016.0,0,0,1,1.0,0.0,1.8
1216,0.0,88.0,2.0,2.0,2.0,3.0,1512.0,0,0,1,1.0,0.0,1.06
1217,0.0,88.0,2.0,2.0,3.0,3.0,1604.0,0,0,1,1.0,0.0,1.14
1218,0.0,87.0,2.0,2.0,1.0,3.0,795.0,0,0,2,2.0,2.0,0.36
1219,0.0,87.0,2.0,2.0,1.0,3.0,537.0,0,0,0,2.0,1.0,0.34
1220,0.0,87.0,2.0,2.0,1.0,3.0,797.0,0,0,1,2.0,2.0,0.34
1221,0.0,87.0,2.0,2.0,1.0,3.0,795.0,0,0,1,2.0,2.0,0.35
1222,0.0,88.0,2.0,2.0,3.0,3.0,1484.0,0,0,1,1.0,0.0,1.05
1223,0.0,50.0,3.0,3.0,2.0,2.0,2444.0,0,0,0,2.0,1.0,1.72
1224,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,1,0.0,2.0,1.55
1225,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,0,0.0,2.0,1.5
1226,0.0,58.0,4.0,4.0,3.0,3.0,2000.0,0,0,0,1.0,2.0,2.05
1227,0.0,58.0,3.0,2.0,3.0,3.0,2250.0,0,0,0,2.0,2.0,2.11
1228,0.0,73.0,2.0,2.0,3.0,1.0,1400.0,0,0,1,2.0,2.0,1.18
1229,0.0,73.0,2.0,2.0,3.0,1.0,1400.0,0,0,1,2.0,2.0,1.15
1230,0.0,73.0,3.0,3.0,4.0,1.0,1900.0,0,0,1,2.0,2.0,1.66
1231,0.0,73.0,3.0,3.0,4.0,1.0,1900.0,0,0,1,2.0,2.0,1.68
1232,0.0,13.0,3.0,4.0,2.0,3.0,2960.0,0,0,1,1.0,0.0,3.95
1233,0.0,65.0,2.0,2.0,3.0,1.0,1500.0,0,0,0,1.0,0.0,2.1
1234,0.0,73.0,3.0,3.0,4.0,1.0,1950.0,0,0,1,2.0,2.0,1.64
1235,0.0,73.0,3.0,3.0,4.0,1.0,1900.0,0,0,1,0.0,2.0,1.69
1236,0.0,67.0,3.0,3.0,3.0,0.0,4549.0,0,0,0,2.0,0.0,6.15
1237,0.0,67.0,3.0,3.0,3.0,0.0,4549.0,0,0,0,0.0,0.0,6.1
1238,0.0,85.0,3.0,3.0,4.0,3.0,2483.0,0,0,2,0.0,2.0,1.59
1239,0.0,79.0,3.0,4.0,4.0,3.0,1810.0,0,0,0,0.0,2.0,1.08
1240,0.0,79.0,3.0,4.0,4.0,3.0,1833.0,0,0,0,0.0,2.0,1.09
1241,0.0,73.0,2.0,2.0,2.0,3.0,842.0,0,0,0,1.0,2.0,0.85
1242,0.0,13.0,3.0,5.0,2.0,1.0,2960.0,0,0,1,2.0,0.0,3.95
1243,0.0,13.0,3.0,3.0,2.0,1.0,1480.0,0,0,1,0.0,0.0,2.5
1244,0.0,58.0,4.0,4.0,4.0,3.0,2500.0,0,0,0,2.0,2.0,2.05
1245,0.0,58.0,4.0,4.0,4.0,3.0,2900.0,0,0,0,2.0,1.0,2.45
1246,0.0,58.0,3.0,3.0,4.0,3.0,1900.0,0,0,0,2.0,2.0,1.5
1247,0.0,54.0,3.0,3.0,4.0,3.0,1800.0,0,0,0,2.0,2.0,1.45
1248,0.0,88.0,2.0,2.0,3.0,3.0,1300.0,0,0,0,0.0,2.0,1.2
1249,0.0,67.0,3.0,3.0,3.0,3.0,1600.0,0,0,0,1.0,2.0,2.4
1250,0.0,84.0,3.0,3.0,2.0,3.0,1700.0,0,0,2,0.0,0.0,2.5
1251,0.0,86.0,3.0,3.0,3.0,3.0,1400.0,0,0,0,0.0,2.0,1.55
1252,0.0,86.0,3.0,3.0,3.0,3.0,1500.0,0,0,0,0.0,2.0,1.76
1253,0.0,86.0,3.0,3.0,3.0,3.0,1600.0,0,0,0,0.0,2.0,1.76
1254,0.0,83.0,3.0,4.0,2.0,0.0,1854.0,0,0,1,2.0,2.0,1.4
1255,0.0,83.0,3.0,3.0,3.0,0.0,1580.0,0,0,1,2.0,2.0,1.1
1256,0.0,84.0,3.0,3.0,2.0,3.0,1800.0,0,0,0,0.0,2.0,2.45
1257,0.0,60.0,3.0,4.0,1.0,0.0,2164.0,0,0,0,0.0,0.0,3.8
1258,0.0,56.0,3.0,4.0,3.0,3.0,2329.0,0,0,2,0.0,0.0,5.75
1259,0.0,56.0,4.0,5.0,4.0,0.0,3000.0,0,0,2,0.0,0.0,10.0
1260,0.0,33.0,3.0,4.0,4.0,3.0,2000.0,0,0,0,0.0,0.0,6.2
1261,0.0,86.0,3.0,3.0,3.0,3.0,1600.0,0,0,0,0.0,2.0,1.75
1262,0.0,84.0,3.0,3.0,2.0,3.0,1800.0,0,0,2,0.0,2.0,2.4
1263,0.0,86.0,3.0,3.0,3.0,3.0,1600.0,0,0,0,0.0,2.0,1.75
1264,0.0,83.0,3.0,4.0,2.0,0.0,1922.0,0,0,1,2.0,2.0,1.4
1265,0.0,97.0,1.0,1.0,1.0,3.0,3569.0,0,0,1,2.0,0.0,0.17
1266,0.0,97.0,1.0,1.0,1.0,3.0,407.0,0,0,1,2.0,2.0,0.2
1267,0.0,74.0,3.0,3.0,3.0,3.0,1466.0,0,0,0,1.0,2.0,1.2
1268,0.0,7.0,2.0,2.0,3.0,3.0,1100.0,0,0,0,1.0,2.0,1.26
1269,0.0,8.0,3.0,3.0,4.0,3.0,2370.0,0,0,1,2.0,0.0,1.34
1270,0.0,9.0,4.0,4.0,4.0,1.0,2851.0,0,0,1,1.0,0.0,2.5
1271,0.0,17.0,4.0,5.0,4.0,3.0,2650.0,0,0,0,0.0,0.0,3.7
1272,0.0,3.0,3.0,2.0,2.0,0.0,1956.0,0,0,1,2.0,2.0,0.6
1273,0.0,87.0,4.0,4.0,4.0,3.0,3108.0,0,0,1,2.0,0.0,2.2
1274,0.0,56.0,4.0,6.0,4.0,0.0,2715.0,0,0,0,2.0,0.0,7.0
1275,0.0,9.0,4.0,4.0,4.0,3.0,2851.0,0,0,1,2.0,0.0,2.6
1276,0.0,61.0,3.0,4.0,3.0,1.0,3361.0,0,0,0,1.0,0.0,5.8
1277,0.0,73.0,3.0,3.0,4.0,1.0,1765.0,0,0,0,1.0,2.0,1.8
1278,0.0,77.0,2.0,2.0,2.0,1.0,1289.0,0,0,0,0.0,0.0,1.4
1279,0.0,88.0,4.0,4.0,4.0,3.0,2500.0,0,0,0,1.0,2.0,2.05
1280,0.0,88.0,2.0,3.0,3.0,3.0,1550.0,0,0,1,1.0,2.0,1.17
1281,0.0,89.0,3.0,3.0,1.0,3.0,1750.0,0,0,0,0.0,0.0,1.58
1282,0.0,93.0,3.0,3.0,3.0,3.0,1640.0,0,0,1,0.0,2.0,1.25
1283,0.0,97.0,3.0,2.0,1.0,3.0,716.0,0,0,0,2.0,2.0,0.37
1284,0.0,97.0,3.0,2.0,1.0,3.0,716.0,0,0,0,2.0,1.0,0.38
1285,0.0,97.0,2.0,2.0,1.0,3.0,610.0,0,0,0,2.0,2.0,0.32
1286,0.0,97.0,2.0,2.0,1.0,3.0,610.0,0,0,0,2.0,2.0,0.32
1287,0.0,97.0,1.0,1.0,1.0,3.0,407.0,0,0,1,2.0,2.0,0.2
1288,0.0,97.0,1.0,1.0,1.0,3.0,407.0,0,0,1,2.0,1.0,0.2
1289,0.0,85.0,3.0,5.0,4.0,3.0,2000.0,0,0,0,2.0,2.0,1.22
1290,0.0,87.0,3.0,3.0,3.0,3.0,1750.0,0,0,1,2.0,2.0,1.35
1291,0.0,74.0,2.0,2.0,1.0,3.0,600.0,0,0,0,1.0,2.0,0.55
1292,0.0,95.0,4.0,4.0,2.0,3.0,2322.0,0,0,1,2.0,0.0,1.12
1293,0.0,95.0,4.0,4.0,3.0,3.0,2286.0,0,0,1,2.0,2.0,1.1
1294,0.0,95.0,3.0,3.0,2.0,3.0,1442.0,0,0,1,2.0,0.0,0.68
1295,0.0,95.0,4.0,3.0,3.0,3.0,2533.0,0,0,1,2.0,0.0,1.19
1296,0.0,7.0,2.0,2.0,1.0,3.0,867.0,0,0,1,2.0,2.0,0.47
1297,0.0,14.0,4.0,4.0,4.0,3.0,3150.0,0,0,0,0.0,2.0,2.95
1298,0.0,25.0,2.0,2.0,3.0,0.0,1416.0,0,0,1,2.0,0.0,0.98
1299,0.0,25.0,3.0,4.0,4.0,0.0,1738.0,0,0,1,2.0,2.0,1.55
1300,0.0,25.0,2.0,2.0,3.0,0.0,1281.0,0,0,1,2.0,1.0,1.01
1301,0.0,25.0,3.0,4.0,4.0,0.0,1738.0,0,0,1,2.0,2.0,1.51
1302,0.0,25.0,3.0,3.0,4.0,0.0,1611.0,0,0,1,2.0,2.0,1.4
1303,0.0,25.0,3.0,4.0,4.0,0.0,1738.0,0,0,1,2.0,0.0,1.59
1304,0.0,25.0,1.0,2.0,2.0,0.0,723.0,0,0,1,2.0,2.0,0.56
1305,0.0,7.0,3.0,4.0,4.0,3.0,1900.0,0,0,0,0.0,0.0,2.0
1306,0.0,7.0,3.0,4.0,4.0,3.0,1400.0,0,0,0,0.0,2.0,1.35
1307,0.0,7.0,3.0,3.0,4.0,3.0,2500.0,0,0,1,0.0,1.0,1.9
1308,0.0,7.0,3.0,4.0,4.0,3.0,1700.0,0,0,0,0.0,2.0,1.7
1309,0.0,11.0,3.0,3.0,3.0,3.0,1650.0,0,0,0,0.0,0.0,1.15
1310,0.0,87.0,3.0,3.0,4.0,0.0,1710.0,0,0,0,2.0,0.0,1.1
1311,0.0,7.0,3.0,3.0,3.0,3.0,2061.0,0,0,0,2.0,2.0,1.3
1312,0.0,60.0,4.0,5.0,3.0,3.0,3182.0,0,0,0,1.0,0.0,4.85
1313,0.0,60.0,2.0,2.0,1.0,3.0,1528.0,0,0,0,1.0,2.0,2.2
1314,0.0,13.0,3.0,3.0,3.0,3.0,1500.0,0,0,1,0.0,1.0,1.25
1315,0.0,13.0,3.0,3.0,4.0,3.0,1750.0,0,0,0,0.0,2.0,1.55
1316,0.0,7.0,3.0,3.0,4.0,1.0,1700.0,0,0,1,0.0,0.0,1.9
1317,0.0,95.0,3.0,4.0,4.0,3.0,1615.0,0,0,0,0.0,2.0,1.6
1318,0.0,68.0,4.0,5.0,4.0,3.0,2100.0,0,0,0,1.0,2.0,3.0
1319,0.0,60.0,2.0,2.0,2.0,3.0,1244.0,0,0,1,1.0,2.0,2.2
1320,0.0,18.0,4.0,6.0,4.0,3.0,3655.35,0,0,0,0.0,0.0,5.2
1321,0.0,33.0,3.0,4.0,3.0,2.0,1700.0,0,0,0,2.0,2.0,2.35
1322,0.0,67.0,4.0,4.0,4.0,3.0,2194.0,0,0,2,0.0,2.0,2.77
1323,0.0,67.0,3.0,3.0,3.0,3.0,1650.0,0,0,0,2.0,2.0,2.7
1324,0.0,67.0,3.0,3.0,3.0,3.0,1833.0,0,0,0,2.0,2.0,2.35
1325,0.0,67.0,4.0,4.0,4.0,3.0,2194.0,0,0,2,0.0,1.0,2.79
1326,0.0,67.0,3.0,4.0,3.0,3.0,1833.0,0,0,2,0.0,2.0,2.3
1327,0.0,58.0,3.0,4.0,4.0,2.0,2200.0,0,0,0,0.0,2.0,2.1
1328,0.0,58.0,3.0,2.0,2.0,2.0,1275.0,0,0,1,0.0,1.0,1.35
1329,0.0,9.0,3.0,4.0,4.0,3.0,3467.0,0,0,0,0.0,2.0,2.23
1330,0.0,13.0,4.0,4.0,4.0,3.0,2631.0,0,0,1,2.0,2.0,2.08
1331,0.0,13.0,3.0,3.0,4.0,3.0,2456.0,0,0,1,0.0,2.0,1.3
1332,0.0,7.0,2.0,2.0,1.0,3.0,867.0,0,0,1,0.0,2.0,0.48
1333,0.0,13.0,3.0,3.0,3.0,3.0,1711.0,0,0,0,0.0,0.0,2.33
1334,0.0,49.0,3.0,3.0,3.0,2.0,2200.0,0,0,2,2.0,2.0,1.75
1335,0.0,49.0,3.0,3.0,3.0,2.0,1700.0,0,0,0,2.0,0.0,1.6
1336,0.0,49.0,3.0,3.0,3.0,2.0,1600.0,0,0,0,2.0,1.0,1.5
1337,0.0,50.0,3.0,3.0,3.0,2.0,1600.0,0,0,0,1.0,1.0,1.9
1338,0.0,63.0,4.0,5.0,3.0,3.0,2534.0,0,0,0,0.0,2.0,3.7
1339,0.0,63.0,4.0,5.0,3.0,3.0,2534.0,0,0,1,0.0,0.0,3.75
1340,0.0,69.0,3.0,4.0,3.0,3.0,3189.0,0,0,0,2.0,0.0,3.4
1341,0.0,14.0,3.0,4.0,3.0,3.0,1860.0,0,0,1,0.0,2.0,2.2
1342,0.0,86.0,2.0,2.0,2.0,3.0,1154.0,0,0,1,0.0,0.0,0.83
1343,0.0,7.0,3.0,3.0,3.0,3.0,1493.0,0,0,1,0.0,2.0,1.45
1344,0.0,7.0,3.0,3.0,3.0,3.0,1653.0,0,0,1,0.0,1.0,1.77
1345,0.0,7.0,2.0,2.0,2.0,3.0,1156.0,0,0,1,0.0,2.0,0.97
1346,0.0,7.0,3.0,3.0,3.0,3.0,2351.0,0,0,0,0.0,0.0,2.35
1347,0.0,7.0,3.0,4.0,3.0,3.0,1710.0,0,0,1,0.0,2.0,1.9
1348,0.0,89.0,2.0,2.0,1.0,1.0,557.0,0,0,1,2.0,2.0,0.43
1349,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,1,1.0,2.0,1.62
1350,0.0,88.0,3.0,4.0,4.0,3.0,2398.0,0,0,0,0.0,0.0,1.99
1351,0.0,73.0,2.0,2.0,3.0,3.0,1222.0,0,0,1,1.0,1.0,1.23
1352,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,1,1.0,0.0,1.63
1353,0.0,73.0,3.0,5.0,3.0,3.0,2410.0,0,0,1,2.0,2.0,1.64
1354,0.0,73.0,2.0,2.0,3.0,3.0,1222.0,0,0,1,1.0,2.0,1.25
1355,0.0,14.0,4.0,4.0,3.0,3.0,2765.0,0,0,1,0.0,2.0,1.9
1356,0.0,14.0,3.0,2.0,2.0,3.0,1701.0,0,0,1,0.0,2.0,1.2
1357,0.0,14.0,3.0,3.0,2.0,3.0,2303.0,0,0,1,0.0,2.0,1.63
1358,0.0,93.0,3.0,3.0,2.0,3.0,1578.0,0,0,1,1.0,0.0,1.23
1359,0.0,89.0,2.0,2.0,1.0,1.0,557.0,0,0,1,2.0,2.0,0.43
1360,0.0,88.0,2.0,2.0,3.0,3.0,1484.0,0,0,1,2.0,0.0,1.07
1361,0.0,88.0,4.0,5.0,4.0,3.0,2017.0,0,0,1,1.0,2.0,1.73
1362,0.0,88.0,3.0,4.0,2.0,1.0,1616.0,0,0,1,1.0,2.0,1.45
1363,0.0,85.0,3.0,3.0,3.0,0.0,2483.0,0,0,1,1.0,0.0,1.87
1364,0.0,85.0,3.0,3.0,3.0,0.0,2500.0,0,0,1,1.0,0.0,1.85
1365,0.0,93.0,4.0,4.0,4.0,3.0,2005.0,0,0,1,1.0,2.0,1.75
1366,0.0,89.0,2.0,2.0,3.0,3.0,1339.0,0,0,1,1.0,0.0,1.23
1367,0.0,89.0,2.0,2.0,3.0,0.0,1339.0,0,0,1,1.0,0.0,1.25
1368,0.0,18.0,4.0,6.0,4.0,3.0,3655.35,0,0,0,0.0,2.0,5.6
1369,0.0,84.0,3.0,3.0,3.0,3.0,1650.0,0,0,0,2.0,2.0,1.45
1370,0.0,85.0,4.0,4.0,4.0,0.0,3057.0,0,0,1,1.0,0.0,2.7
1371,0.0,89.0,2.0,2.0,1.0,1.0,557.0,0,0,1,2.0,1.0,0.42
1372,0.0,84.0,4.0,4.0,4.0,0.0,2527.0,0,0,1,2.0,0.0,3.45
1373,0.0,84.0,4.0,4.0,4.0,0.0,2491.0,0,0,1,1.0,0.0,3.25
1374,0.0,39.0,2.0,2.0,1.0,3.0,850.0,0,0,0,0.0,2.0,0.35
1375,0.0,39.0,2.0,2.0,1.0,3.0,850.0,0,0,0,0.0,2.0,0.33
1376,0.0,39.0,3.0,3.0,3.0,3.0,1700.0,0,0,1,2.0,2.0,1.1
1377,0.0,39.0,3.0,3.0,3.0,3.0,1700.0,0,0,1,0.0,2.0,1.08
1378,0.0,39.0,3.0,3.0,3.0,3.0,1711.0,0,0,0,2.0,2.0,1.4
1379,0.0,39.0,4.0,3.0,4.0,3.0,2091.0,0,0,0,2.0,2.0,1.65
1380,0.0,39.0,4.0,4.0,3.0,3.0,2091.0,0,0,0,2.0,0.0,1.67
1381,0.0,39.0,3.0,3.0,3.0,3.0,1711.0,0,0,1,2.0,2.0,1.45
1382,0.0,7.0,3.0,3.0,3.0,3.0,2200.0,0,0,1,1.0,0.0,2.61
1383,0.0,8.0,3.0,3.0,4.0,3.0,1300.0,0,0,1,1.0,2.0,1.32
1384,0.0,7.0,3.0,3.0,3.0,3.0,1300.0,0,0,1,1.0,2.0,1.45
1385,0.0,100.0,2.0,2.0,3.0,3.0,1549.0,0,0,1,1.0,2.0,0.73
1386,0.0,100.0,2.0,2.0,4.0,3.0,1790.0,0,0,1,1.0,2.0,0.71
1387,0.0,100.0,2.0,2.0,3.0,3.0,1549.0,0,0,1,1.0,0.0,0.66
1388,0.0,100.0,3.0,3.0,3.0,3.0,1599.0,0,0,1,2.0,2.0,0.9
1389,0.0,100.0,3.0,3.0,3.0,3.0,1344.0,0,0,1,0.0,1.0,0.78
1390,0.0,100.0,3.0,3.0,3.0,3.0,1281.0,0,0,1,0.0,1.0,0.7
1391,0.0,100.0,2.0,2.0,2.0,3.0,939.0,0,0,1,0.0,1.0,0.53
1392,0.0,100.0,2.0,2.0,2.0,3.0,913.0,0,0,1,0.0,2.0,0.52
1393,0.0,100.0,3.0,3.0,3.0,3.0,1599.0,0,0,1,0.0,1.0,0.91
1394,0.0,100.0,2.0,2.0,2.0,3.0,913.0,0,0,1,0.0,1.0,0.53
1395,0.0,39.0,3.0,4.0,3.0,3.0,1635.0,0,0,1,2.0,2.0,1.2
1396,0.0,39.0,3.0,4.0,3.0,3.0,1665.0,0,0,1,2.0,2.0,1.22
1397,0.0,39.0,3.0,3.0,4.0,3.0,1890.0,0,0,1,2.0,2.0,1.4
1398,0.0,100.0,2.0,2.0,3.0,3.0,1148.0,0,0,1,2.0,2.0,0.73
1399,0.0,100.0,2.0,2.0,4.0,3.0,1790.0,0,0,1,0.0,0.0,0.72
1400,0.0,100.0,2.0,2.0,3.0,3.0,1404.0,0,0,1,0.0,2.0,0.72
1401,0.0,100.0,2.0,2.0,3.0,3.0,1095.0,0,0,1,0.0,2.0,0.72
1402,0.0,100.0,2.0,2.0,2.0,3.0,939.0,0,0,1,0.0,2.0,0.54
1403,0.0,100.0,2.0,2.0,3.0,3.0,1095.0,0,0,1,2.0,2.0,0.67
1404,0.0,100.0,3.0,3.0,3.0,3.0,1344.0,0,0,1,0.0,2.0,0.78
1405,0.0,100.0,2.0,2.0,2.0,3.0,1043.0,0,0,1,2.0,1.0,0.65
1406,0.0,17.0,4.0,5.0,4.0,3.0,2700.0,0,0,0,1.0,2.0,3.5
1407,0.0,68.0,4.0,4.0,4.0,3.0,3500.0,0,0,0,0.0,0.0,4.85
1408,0.0,93.0,4.0,4.0,4.0,3.0,3746.0,0,0,0,0.0,0.0,1.9
1409,0.0,98.0,3.0,5.0,3.0,1.0,1807.0,0,0,1,1.0,2.0,1.56
